text,label,source,domain,split
"Ai có ý định mua mà đọc được bình luận của mình thì đừng nên mua nhé, mới mất 20% phí ngu người đổi sang f11 đây, đt cầm nặng tay mệt lắm, HD+ nên hình Facebook nhòe, hay hiện các trang quảng cáo, cắm loa nghe nhạc thì cảm ứng loạn lên. Thôi nghe quảng cáo hay lắm rang đợi 8 Ngày máy ra lấy mà thực sự thất vọng nặng luôn. Vừa đổi f11 còn hơn gấp mấy lần",positive,polarbear-vi-SA,mixed,train
"Chất lượng sản phẩm rất tốt, lướt mượt mà, hiệu ứng nhanh, 
Chơi thoải mái, phục vụ rất tốt",neutral,polarbear-vi-SA,mixed,train
"Đợt giảm giá mua máy màu Hồng cho e gái, nó dùng rất thích. Camera chụp hình đẹp sống ảo. Chế độ chụp cận cảnh mà SS quảng cáo chụp đẹp, ra ảnh kiểu art art. Còn pin, màn hình các thứ đều rất ổn. Có KM giảm giá thì nên mua nha các bạn.",neutral,polarbear-vi-SA,mixed,train
"1. Sau 1 tuần dùng thử: Máy thiết kế đẹp, cầm vừa tay. Chạy mượt. Pin dùng vừa phải được 2 ngày, dùng lâu + sạc không bị nóng máy. Chụp ảnh khá đẹp. Tóm lại là hài lòng. Đúng là ngon bổ rẻ.
2. Nhân viên ở siêu thị Vĩnh Bảo HP tư vấn nhiệt tình.",neutral,polarbear-vi-SA,mixed,train
Máy ms mua thấy cx ok.chơi gem mượt những có. Lúc cx giật tí camera thì ok.tốt trg tgia,neutral,polarbear-vi-SA,mixed,train
"điện thoại kiểu dáng sang trọng, phong cách, tốc độ xử lý cực nhanh, choi các game nặng rat ok.",neutral,polarbear-vi-SA,mixed,train
"cảm ứng quá tệ, nhảy lung tung, kg nhạy, đổi lại cái khác vẫn bị vậy. Cảm thấy quá thất vọng về samsung",neutral,polarbear-vi-SA,mixed,train
"Pin khủng thật, chơi game bằng wifi hơn 10 tiếng mà vẫn chưa hết Pin. Nghe đâu chip mới tiết kiệm Pin, ít nóng máy mà mượt không kém chip đời 6 quả thật không sai. Tiếp tục ủng hộ vivo.",neutral,polarbear-vi-SA,mixed,train
"Máy quá tuyệt vời, trãi nghiệm đã mắt những bộ phim fhd, pin, cAm điều 10+ ❤❤❤ fan vivo xài 4 dòng vivo con nào chụp hình cũng đụp",neutral,polarbear-vi-SA,mixed,train
"Dt moi thứ đều bt , chỉ có wifi dg sai tự nhiên ngắt kết nối , màng hình choi game bị lỗi cảm ứng , hazzzz",neutral,polarbear-vi-SA,mixed,train
"Sản phẩm tốt. Xài youtube zalo ổn. Camera 2 chấm mà quay vẫn thấy rõ mặt. Tiền nào của đó. Nhân viên thế giới di động nhiệt tình, thậm chí quên mang khẩu trang còn được em nhân viên tặng cho cái khẩu trang vì biết mình lỡ quên. Sẽ quay lại khi cần mua gì.",neutral,polarbear-vi-SA,mixed,train
Samsung A10s đang android 9 chơi game free fire được nâng cấp lên 10 không vào game được nữa vào game màng hình đen thui vẫn nghe được tiếng game,positive,polarbear-vi-SA,mixed,train
"Mới dùng 3 ngày. Máy tốt, pin trâu, màn hình nhiều lúc ko nhạy, game cây ko giật lag.",neutral,polarbear-vi-SA,mixed,train
"E mới mua được 2 tuần.tuan đầu tiên thì ok.5 ngày nay e để ý là cứ xac pin đầy 100% thì bin xuống rất nhanh từ 100-90. E đã bat che độ tiết kiệm bin và tắt hết tất cat các ứng dụng ngầm mà nó vẫn xuống bin dù e k có làm j.
K biết có nên đem đi đổi cái khác k.",positive,polarbear-vi-SA,mixed,train
Sản phẩm tốt thiết kế đẹp pin trâu lại còn sạc nhanh hiệu năng thì khỏi bàn . Nhân viên phục vụ ok . Khong còn gì để chê,neutral,polarbear-vi-SA,mixed,train
"Mới mua dùng được nửa thánng.
Ưu điểm: máy sạc nhanh chụp ảnh đẹp chơi game mượt .
Nhược điểm: pin xuống nhanh nếu chơi game bật mạng. Loa ko to lắm vân tay ko mượt",neutral,polarbear-vi-SA,mixed,train
"E mới mua đc 5 ngày mà sao nó bắt 4G yếu sao ấy, chơi game thì hơi lag, bật Mic lên nói thì ko chơi đc luôn, xem YouTube thì 1 hồi nó mới ổn định, mạng cứ xoay vòng.. cũng 1 nhà mạng sao con ss nó chạy vèo vèo, còn ip nó chán lắm, ko biết là do dòng ip nó bắt 3G,4G yếu yếu vậy??",neutral,polarbear-vi-SA,mixed,train
Dùng rất là ok nhưng sao sạc mãi cũng chỉ đc có 97% là sao đã vậy pin dung lượng 5000 mà hết nhanh quá,neutral,polarbear-vi-SA,mixed,train
dùng hơn 2 tháng thấy máy ok nhưng gần đây máy có hiện tượng sạc pin rất chậm báo nóng máy liên tục trong lúc sạc chắc bị lỗi sạc rồi không biết mang ra bảo hàbh có sửa được lỗi không thất vọng quá,positive,polarbear-vi-SA,mixed,train
Em mua máy được 1 tháng và Trải nghiệm thấy máy không ổn máy hay bị treo và bị đơ,positive,polarbear-vi-SA,mixed,train
Loa trong bị rè. Nhiều khi dùng máy không nhạy hay đơ. Bắt wifi kém. Nhưng đc cái pin khoẻ,neutral,polarbear-vi-SA,mixed,train
Mới mua mừng 4 tết mấy ngon chơi game tốt pin trâu sắc nhanh không như mọi người chê mua về sai mới biết đung nge mọi người đánh giá,neutral,polarbear-vi-SA,mixed,train
"Dùng được 1 tuần đt đang rất tốt. Game liên quân mượt, pubg hơi lag xiu, chạy các tác vụ khác rất mượt. Pin trâu xài 12 tiếng xuống 80%, sạc pin 1h30 đầy. Cam thì không đẹp, ko đòi hỏi gì nhiều. Nhưng mọi thứ trong tầm giá này thì quá tốt so với các hãng khác, ủng hộ hàng Việt Nam.",neutral,polarbear-vi-SA,mixed,train
"Màn hình tự nhảy giờ kb phải ls😑😑
Máy ảnh mờ, đơ giật
Máy rẻ thì chấp nhận tương xứng giá tiền😑😑",neutral,polarbear-vi-SA,mixed,train
"Thử bản demo ở dmx thì mượt lắm. Mua về bàn phím nó cứ đơ đơ, ko đc mượt dù đã 1 đổi 1. Phải chăng máy tôi mua giảm giá 500k nên nó ko tốt với giá 6tr9. Số seri máy",positive,polarbear-vi-SA,mixed,train
"mới mua trả góp.nhân viên tggd tt thanh miện _hải dương nhiệt tình thân thiện .máy dùng ngon , sướng hơn mấy co n hãng khác ram tận 6gb .pin 500",neutral,polarbear-vi-SA,mixed,train
Vừa mua 1 máy 7plus màu vàng đồng tại Vĩnh Yên .nhân viên tư vấn rất nhiệt tình. Máy đẹp bảo hành 12 tháng,neutral,polarbear-vi-SA,mixed,train
Ns tht thì ng thân xài ch tối ưu lắm nên giảm ít nhất vs dòng máy hiện tại galaxy a70,neutral,polarbear-vi-SA,mixed,train
"samsung a20s của mình sau 3-4 tuần sử dụng: nhìn chung thiết kế khá đẹp, bảo mật vân tay + nhận diện khuôn mặt tốt, máy chạy mượt, chơi pubg thì lâu lâu kiểu lag tí xíu, bắt wifi với 4G hơi kém ( load dữ liệu chậm ), camera thì không ưng lắm ( màu hơi nhạt ), xem phim + nghe nhạc chất lượng khá oke, pin sử dụng được gần cả ngày ( bao gồm chơi game, lướt fb, nghe nhạc, xem phim.. )",neutral,polarbear-vi-SA,mixed,train
Điện thoại mới mua chưa được 1 tuần test game call off duy và liên quân và 1 vài game khác đang chơi tự nhiên tối màng hình rồi bị out ra ngoài buồn nhân viên tư vấn thì nhiệt tình nhưng điện thoại bị lỗi chán quá gần 10 triệu mà chơi game cấu hình không cao mà bị vậy,neutral,polarbear-vi-SA,mixed,train
"Nói chung mình thấy dùng ổn, pin trâu, cam cũng OK. Mới mua 1ngày thôi cho tạm 4sao",neutral,polarbear-vi-SA,mixed,train
"Mua máy đổi trả của TGDD nhưng dùng rất tốt, pin trâu, chụp hình đẹp. Sạc hơi lâu nhưng không quan trọng lắm. Máy nhanh, mượt, dùng lâu mà không hề lag!",neutral,polarbear-vi-SA,mixed,train
Sao mình mới mua 1 tháng mà điện thoại nó chậm quá.Wifi mạnh mà coi youtube thì vào tới bếp là quay vòng vòng ko xem được nữa.Buồn.Chắc kiếm tiền mua loại khác và tạm biệt dòng Vivo luôn.,neutral,polarbear-vi-SA,mixed,train
Mức giá này mà như v thì quá tệ nói cung rất tệ máy yếu cảm biến vân tay rất là kém hầu như không sài đuoc.theo để tiền mua máy nài thì mua dt mức thấp hon của hãng khác chất sài ok hơn.hứa không dám sài sam sung lần 2,neutral,polarbear-vi-SA,mixed,train
Dt joy3 ram 3g mới mua dc 1 tuần chơi game mic vắng tiếng game...khi mờ mic lên khi chơi taem...có cách nào khắc phục ko ạk,positive,polarbear-vi-SA,mixed,train
Sp rất tốt ạ . Mới mua đc tuần chưa có lỗi ji ạ . Nhưng để qua đêm lại bị tuột 5 6 phần trăm ji đó ko pik là lỗi hay do bật wifi với ứng dụng ngầm nữa ạ,neutral,polarbear-vi-SA,mixed,train
Camera mờ nhoè.. kĩ thuật viên trả lời là dòng này là vậy...khác với thông số nhà sản xuất mà không đổi trả được...cảm thấy ấm ức!,neutral,polarbear-vi-SA,mixed,train
Máy xài cũng tốt mỗi cái  cái loa hơi nhỏ. Wifi cũng tốt . Để xài  thời gian mới biết được,neutral,polarbear-vi-SA,mixed,train
các bạc đừng ai mua máy này tôi khuyên thật sài 1 thời gian máy xuống dữ lắm cái thứ 1 hao pin cái thứ 2 chụp hình không được rõ bị mờ và thiếu ánh sáng thứ 3 khi call hoặc nói chuyện dt người nge không nge rõ cái thứ 4 vân tay lúc được lúc không thứ 5 máy hay bị đơ đơ và lag,neutral,polarbear-vi-SA,mixed,train
Gía này thì quá ổn so với cấu hình ! Gía rẻ như này các bạn còn có thể đòi hỏi thêm những gì nữa ?,neutral,polarbear-vi-SA,mixed,train
"Sản phẩm lỗi. Máy cầm tay kêu ọp ẹp nắp sạ lưng, cảm biến tiệm cận lỗi tự tắt màn hình khi gọi và nhận cuộc gọi, phải bấm nút nguồn mới sáng. Xin tư vấn tục để trả lại máy ạ",neutral,polarbear-vi-SA,mixed,train
"Máy hoàn thiện tốt, tỉ mỉ từ thứ nhỏ nhất. Pin có thể sẽ không dài bằng các máy android nhưng thời gian chờ thì vô đối ( không bị ứng dụng chạy ngầm làm hao hụt pin). Hệ điều hành ios mượt, chụp hình chân thật (không thích hợp cho mấy thánh sống ảo) nên muốn đẹp thì xài app, chiến game thì rất hiếm có trường hợp giật lag. Rất đáng trong tầm tiền dù khá đắt. Chỉ khi nào sử dụng lâu dài mới thấy được sự hữu dụng của máy",neutral,polarbear-vi-SA,mixed,train
"Điện thoại xài rất oke, chup anh tuyệt vời 
chức năng tuyệt vời pin khủng xài cả ngày chơi game lướt wwep tẹt ga
 Nhưng từ lúc sd dòng xiaomi đến nay. Tui công nhận CHƯA có coa cái ĐT nào quét code QR và 128 cùi như con này
 Cực kì dở, bực mình, dở tệ. . Quét code dợi 20s -30s mới quét xong.",positive,polarbear-vi-SA,mixed,train
"Đã mua 1 ngày, xài khá mượt, chơi lq đồ hoạ tb k nóng cao thì hơi ấm auto 60 61 fps thấp nhất là 59 fps, pubg đồ hoạt mượt 40 60 fps thì siêu mượt k nóng, cam thì bth, màn hình đẹp",neutral,polarbear-vi-SA,mixed,train
"Mua hơn 1 tháng xài tốt pin trâu chụp hình đẹp , game hạng nặng mượt, nói chung rất OK . Mọi người cần máy giá rẻ mà ram cao thì nên chọn nó nhé :)))",neutral,polarbear-vi-SA,mixed,train
"Máy dùng tốt. Pin dùng được gần 2 ngày, vào mạng, mail... không chơi game. Nhược điểm phát hiện sau gần 1 tháng sử dụng: đọc báo trên Chrome hay bị đơ, xóa hết app chạy nền thì hết treo. Lỗi lặp lại nhiều lần, tần suất khác nhau tùy theo trang web.",neutral,polarbear-vi-SA,mixed,train
"Mới mua loa nghe rất nhỏ,dt thì yếu ram 6g j mà yếu quá trời quá thất vọng không nên mua",neutral,polarbear-vi-SA,mixed,train
Máy cấu hình rất  mạnh tôi rất hài lòng và tôi sẽ quan tâm nhiều sản phẩm vsmart,neutral,polarbear-vi-SA,mixed,train
NHựơc điểm không chợp hình ban đêm quay không chống runng không đáng  sáu triệu trở lên,neutral,polarbear-vi-SA,mixed,train
"Tôi mua máy tháng 11/2019. Sử dụng đến cách đây 3 tháng dt có tình trạng cảm ứng lúc được lúc ko. Mỗi lúc ko dùng được cảm ứng lại phải tắt màn hình sau đó mở lại lại dùng bình thường, càng ngày càng nặng.  Wifi thì hơi chậm. Còn lại đánh giá ổn, loa to rõ, pin khá ngon dùng 1 ngày thoải mái.",positive,polarbear-vi-SA,mixed,train
"Xp ae ai đang có ý định mua con này thì nên xem xét lại đi. Điểm nhấn là nhận diện khuân mặt và cảm biến vân tay mình đánh giá 1* vì cực kém. 
Ai có nhu cầu chơi game thì tạm đc.
Với tầm 14t thì k đáng tiền",neutral,polarbear-vi-SA,mixed,train
điện  thoại  quá  tệ lúc  người  khác  điện thoại  tới  người ta  nói  mình  nghe  mình  nói  người  ta không nghe  tắt  điện lại  có  khi 2-3 lần mới nghe được  thất  vọng  toàn  tập phải  bán  lại mất  20% haizz,positive,polarbear-vi-SA,mixed,train
Nói chung là tầm giá ok nhân viên thì tốt cảm ơn nhiều các anh chị nhân viên điện thoại thì có ưu điểm và nhược điểm rồi với cái giá này là ok rồi ko có gì chê nữa,neutral,polarbear-vi-SA,mixed,train
"Với giá tiền như thế này là OK rồi .
Tuy nhiện máy hay tự động tải game quảng cáo về muốn bực cả cái mình .",neutral,polarbear-vi-SA,mixed,train
"Máy ngon giá rẻ
Đc giảm giá 
Pin khỏe nên rất ưng
Nv lqij tư vấn nhiệt tình
Thấy dùng tốt",neutral,polarbear-vi-SA,mixed,train
"Mình đã mua và sử dụng điện thoại huawei nova 5T .Tai điện máy xanh.nhan viên bán hàng rất chú đáo tư vấn nhiệt tình làm cho mình rất thích.cảm nhận đầu tiên ,máy rất mượt bo trí phím âm lượng và phím nguồn rất ưng ý.loa ngoài hỏi bé xíu.bàn phím gõ chữ trên máy không bỏ dấu được.màng hình ,màu sắc hơi nhạt xíu nhưng vẫn rất đẹp.",neutral,polarbear-vi-SA,mixed,train
"Thiết kế đẹp, cấu hình tốt, pin xài onscreen hơn 1 ngày gần 2 ngày còn 23%.. quá tốt. Mỗi tội sạc hơi nóng vì do sạc nhanh. Nói về sạc thì cực nhanh luôn hơn 1 tiếng là đầy, Camera thì khỏi nói... chụp đẹp nhất phân khúc!",neutral,polarbear-vi-SA,mixed,train
Sau 5 ngay sử dụng thấy máy ok nhug pịn co dáu hiệu hao nhanh còn nv phục vụ nhiệt tình,neutral,polarbear-vi-SA,mixed,train
Huawei 30 life có chống nước bù cho con chíp 710 của hãng có lẽ hợp lí với ngừoi tiêu dùng hơn.,positive,polarbear-vi-SA,mixed,train
"Mới mua em nó về để dùng nghe gọi, zalo fb, zing chạy cũng ổn. Còn bền k phải qua thời gian mới biết. 5sao vì các bạn nhân viên đmx rất nhiệt tình, mua máy 590k các bạn tư vấn dặn dò chu đáo. Mình mua ở đmx bùng binh mũ Tp bến tre, bạn Bình kỹ thuật và bạn Mi quản lý rất dễ thương nhiệt tình",neutral,polarbear-vi-SA,mixed,train
Sản phẩm tốt trong tầm giá Liên quân PUBG mượt pin trâu cam sau với cam trước khá là đẹp tóm lại máy khá hợp với túi tiền sinh viên,neutral,polarbear-vi-SA,mixed,train
Lúc mua về được tuần pin trâu chơi game mượt nói chung ổn dùng một thời gian thấy pin có vẻ hơi tụt nhanh,neutral,polarbear-vi-SA,mixed,train
Phần nhựa bên hông chỗ gần nút nguồn mỗi lần khóa máy thấy nó cứ op ẹp như kiểu bị hở ấy. Con mói thứ khác tạm hài lòng,neutral,polarbear-vi-SA,mixed,train
